,avg_dart,avg_price_diff,cov_price,cluster
2025-10-15 00:00:00+00:00,-3.331202256944445,3.6941875,16.6421875,0
2025-10-16 00:00:00+00:00,-3.8451302083333334,4.3008125,14.4909375,0
2025-10-17 00:00:00+00:00,-6.366423611111111,5.268625,21.8271875,0
2025-10-18 00:00:00+00:00,0.09947048611111131,6.423875000000001,25.5828125,0
2025-10-19 00:00:00+00:00,2.4077777777777776,4.5432500000000005,18.270625000000003,0
2025-10-20 00:00:00+00:00,3.3567404513888883,7.701687499999999,24.130312500000002,0
2025-10-21 00:00:00+00:00,3.9614626736111114,6.6139375000000005,28.299374999999998,0
2025-10-22 00:00:00+00:00,7.535564236111112,8.1645625,38.496875,1
2025-10-23 00:00:00+00:00,-4.358754340277777,5.8884375,23.973437500000003,0
2025-10-24 00:00:00+00:00,-15.590651041666666,5.8855625,24.8984375,3
2025-10-25 00:00:00+00:00,-1.6063020833333335,7.0685625,29.033125000000002,0
2025-10-26 00:00:00+00:00,9.998424479166667,8.452124999999999,31.488125,1
2025-10-27 00:00:00+00:00,1.2146571180555559,13.3218125,55.5975,1
2025-10-28 00:00:00+00:00,4.243784722222222,10.3350625,45.7653125,1
2025-10-29 00:00:00+00:00,2.1498350694444444,7.27475,23.670312499999998,0
2025-10-30 00:00:00+00:00,-5.4393098958333335,4.866562500000001,15.15875,0
2025-10-31 00:00:00+00:00,-0.1976692708333332,3.0313125000000003,8.243437499999999,0
2025-11-01 00:00:00+00:00,-7.038684895833334,2.0281250000000006,6.989375000000001,0
2025-11-02 00:00:00+00:00,-11.933931107954544,3.5685624999999996,16.4053125,0
2025-11-03 00:00:00+00:00,4.641319444444445,11.133625,41.3490625,1
2025-11-04 00:00:00+00:00,3.18171875,7.471375,25.4053125,0
2025-11-05 00:00:00+00:00,-7.859431423611111,5.2716875,23.1778125,0
2025-11-06 00:00:00+00:00,-1.2991493055555552,8.256625,33.9321875,1
2025-11-07 00:00:00+00:00,12.648519965277778,11.3615625,40.939375000000005,1
2025-11-08 00:00:00+00:00,2.132152777777778,3.7230625,12.0659375,0
2025-11-09 00:00:00+00:00,5.413051215277778,3.23425,11.7309375,0
2025-11-10 00:00:00+00:00,1.834309895833334,4.2529375,13.912499999999998,0
2025-11-11 00:00:00+00:00,15.516874999999999,9.813812500000001,31.2290625,1
2025-11-12 00:00:00+00:00,13.511788194444442,7.8160625,19.3759375,0
2025-11-13 00:00:00+00:00,-0.9897265625000009,11.0226875,40.9975,1
2025-11-14 00:00:00+00:00,-16.671072048611112,7.4978125,30.986875,3
2025-11-15 00:00:00+00:00,4.303250868055556,8.796312499999999,30.4303125,1
2025-11-16 00:00:00+00:00,14.424852430555557,7.258500000000001,16.9728125,0
2025-11-17 00:00:00+00:00,13.933203125000002,11.26825,45.251875,1
2025-11-18 00:00:00+00:00,-4.5387890625,12.104875,55.54375,1
2025-11-19 00:00:00+00:00,6.742940104166665,11.585062500000001,55.685312499999995,1
2025-11-20 00:00:00+00:00,1.0688845486111107,11.3716875,54.456250000000004,1
2025-11-21 00:00:00+00:00,-46.08247395833333,10.5090625,41.604375,3
2025-11-22 00:00:00+00:00,-15.450434027777778,7.36975,19.84375,3
2025-11-23 00:00:00+00:00,-38.89543955176768,8.1238125,21.2653125,3
2025-11-24 00:00:00+00:00,-2.0208203124999997,14.9078125,61.97125,1
2025-11-25 00:00:00+00:00,6.171571180555555,8.6358125,31.738750000000003,1
2025-11-26 00:00:00+00:00,0.3169314236111105,6.074125,22.3134375,0
2025-11-27 00:00:00+00:00,17.325026041666664,3.5130625,13.545625,0
2025-11-28 00:00:00+00:00,10.955338541666666,7.3405,30.6278125,1
2025-11-29 00:00:00+00:00,3.515894097222222,6.7874375,30.2171875,0
2025-11-30 00:00:00+00:00,-3.4124262152777782,8.354875,30.356875000000002,1
2025-12-01 00:00:00+00:00,-4.677625868055555,10.5436875,37.33,1
2025-12-02 00:00:00+00:00,-35.661171875,9.44025,28.268125,3
2025-12-03 00:00:00+00:00,-16.186419270833333,14.177812500000002,59.12031250000001,1
2025-12-04 00:00:00+00:00,34.428272569444445,13.782875,54.540625000000006,2
2025-12-05 00:00:00+00:00,11.193242187500001,25.806437499999998,119.3040625,5
2025-12-06 00:00:00+00:00,2.474577546296298,17.033749999999998,52.5621875,1
2025-12-07 00:00:00+00:00,9.3418359375,10.4350625,39.693125,1
2025-12-08 00:00:00+00:00,34.40279947916667,25.121,91.2159375,5
2025-12-09 00:00:00+00:00,17.528054935515875,22.112625,105.8975,5
