datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr
1/26/2025 9:00:00 PM,1/26/2025 4:00:00 PM,1/26/2025 10:00:00 PM,1/26/2025 5:00:00 PM,22.96,4.29,94973.90800,8267.50393,561.87482,277.58544,354.11468,14572.46,7034.38
1/26/2025 8:00:00 PM,1/26/2025 3:00:00 PM,1/26/2025 9:00:00 PM,1/26/2025 4:00:00 PM,9.58,6.88,92402.22700,764.59248,390.02355,237.91905,202.06537,4206.20,5793.59
1/26/2025 7:00:00 PM,1/26/2025 2:00:00 PM,1/26/2025 8:00:00 PM,1/26/2025 3:00:00 PM,11.77,2.50,92351.95600,742.89247,393.83859,199.65248,242.77479,5239.18,2665.36
1/26/2025 6:00:00 PM,1/26/2025 1:00:00 PM,1/26/2025 7:00:00 PM,1/26/2025 2:00:00 PM,10.34,2.24,92960.30200,925.05933,404.72853,207.71486,252.58042,4746.75,6485.43
1/26/2025 5:00:00 PM,1/26/2025 12:00:00 PM,1/26/2025 6:00:00 PM,1/26/2025 1:00:00 PM,19.88,2.49,94655.41700,204.25704,404.82398,208.75849,251.39354,9147.84,4580.22
1/26/2025 4:00:00 PM,1/26/2025 11:00:00 AM,1/26/2025 5:00:00 PM,1/26/2025 12:00:00 PM,21.80,2.71,96583.00800,1587.22382,368.85272,194.81966,218.85322,9082.56,2314.41
1/26/2025 3:00:00 PM,1/26/2025 10:00:00 AM,1/26/2025 4:00:00 PM,1/26/2025 11:00:00 AM,15.58,2.82,98666.34800,1869.65344,375.85361,221.13064,198.04370,6469.42,2652.18
1/26/2025 2:00:00 PM,1/26/2025 9:00:00 AM,1/26/2025 3:00:00 PM,1/26/2025 10:00:00 AM,21.30,5.30,100473.87300,1318.89048,397.39344,322.79024,131.33763,9657.13,8934.90
1/26/2025 1:00:00 PM,1/26/2025 8:00:00 AM,1/26/2025 2:00:00 PM,1/26/2025 9:00:00 AM,35.04,2.35,100863.91600,3229.76073,541.52199,352.65328,260.73539,21447.05,3472.31
1/26/2025 12:00:00 PM,1/26/2025 7:00:00 AM,1/26/2025 1:00:00 PM,1/26/2025 8:00:00 AM,34.59,2.04,98859.60800,920.95582,645.16019,182.38655,440.75875,21648.25,4767.34
1/26/2025 11:00:00 AM,1/26/2025 6:00:00 AM,1/26/2025 12:00:00 PM,1/26/2025 7:00:00 AM,28.00,2.42,96508.29200,957.48312,540.88831,275.83616,337.72404,17259.94,3790.11
1/26/2025 10:00:00 AM,1/26/2025 5:00:00 AM,1/26/2025 11:00:00 AM,1/26/2025 6:00:00 AM,32.61,1.90,94583.17600,7025.69385,557.68017,242.39455,398.46436,21204.08,3552.42
1/26/2025 9:00:00 AM,1/26/2025 4:00:00 AM,1/26/2025 10:00:00 AM,1/26/2025 5:00:00 AM,20.43,2.00,93581.03800,721.56284,534.19075,239.70667,374.18346,12561.39,3413.97
1/26/2025 8:00:00 AM,1/26/2025 3:00:00 AM,1/26/2025 9:00:00 AM,1/26/2025 4:00:00 AM,21.59,2.23,93314.95800,1941.97401,381.54522,212.79574,225.87265,9447.97,2859.76
1/26/2025 7:00:00 AM,1/26/2025 2:00:00 AM,1/26/2025 8:00:00 AM,1/26/2025 3:00:00 AM,16.85,9.83,93487.69000,418.05518,377.79828,215.16103,219.10174,7396.77,12175.66
1/26/2025 6:00:00 AM,1/26/2025 1:00:00 AM,1/26/2025 7:00:00 AM,1/26/2025 2:00:00 AM,18.86,5.56,94529.59600,241.97604,382.93639,215.82589,223.95113,8297.33,7464.70
1/26/2025 5:00:00 AM,1/26/2025 12:00:00 AM,1/26/2025 6:00:00 AM,1/26/2025 1:00:00 AM,17.99,2.60,96249.10900,80.67864,367.42858,206.12604,215.40525,7596.43,2703.96
1/26/2025 4:00:00 AM,1/25/2025 11:00:00 PM,1/26/2025 5:00:00 AM,1/26/2025 12:00:00 AM,19.61,4.61,98704.91200,636.18674,573.06765,221.07174,402.39412,12238.04,7724.73
1/26/2025 3:00:00 AM,1/25/2025 10:00:00 PM,1/26/2025 4:00:00 AM,1/25/2025 11:00:00 PM,20.22,4.00,101690.78500,385.75322,546.63723,254.72873,365.86009,12580.84,7206.20
1/26/2025 2:00:00 AM,1/25/2025 9:00:00 PM,1/26/2025 3:00:00 AM,1/25/2025 10:00:00 PM,53.18,4.70,104620.82300,2135.94382,552.95226,255.39979,372.11861,33107.31,7555.20
1/26/2025 1:00:00 AM,1/25/2025 8:00:00 PM,1/26/2025 2:00:00 AM,1/25/2025 9:00:00 PM,19.79,4.13,106341.27600,1051.70161,516.86872,284.80075,306.06795,11729.64,7000.11
1/26/2025 12:00:00 AM,1/25/2025 7:00:00 PM,1/26/2025 1:00:00 AM,1/25/2025 8:00:00 PM,20.12,4.18,107688.59300,1145.89731,543.68259,345.30680,270.22758,12448.56,8681.32
1/25/2025 11:00:00 PM,1/25/2025 6:00:00 PM,1/26/2025 12:00:00 AM,1/25/2025 7:00:00 PM,16.91,5.05,107743.86000,336.29315,643.86170,197.59371,424.70991,10527.93,16319.83
1/25/2025 10:00:00 PM,1/25/2025 5:00:00 PM,1/25/2025 11:00:00 PM,1/25/2025 6:00:00 PM,17.99,0.69,104975.93600,797.84324,653.04262,201.33714,431.58403,11531.99,1340.44
1/25/2025 9:00:00 PM,1/25/2025 4:00:00 PM,1/25/2025 10:00:00 PM,1/25/2025 5:00:00 PM,19.52,1.31,100302.46900,1984.21497,554.77443,266.65170,328.97571,11767.37,1697.85
1/25/2025 8:00:00 PM,1/25/2025 3:00:00 PM,1/25/2025 9:00:00 PM,1/25/2025 4:00:00 PM,19.67,1.28,97500.35100,498.92642,367.08675,260.95436,154.75493,8165.04,1409.91
1/25/2025 7:00:00 PM,1/25/2025 2:00:00 PM,1/25/2025 8:00:00 PM,1/25/2025 3:00:00 PM,14.49,3.19,97252.96300,3753.95691,352.84516,206.06627,192.62624,5841.25,1879.64
1/25/2025 6:00:00 PM,1/25/2025 1:00:00 PM,1/25/2025 7:00:00 PM,1/25/2025 2:00:00 PM,22.50,6.13,98550.51500,5203.95362,366.14492,217.83901,197.23788,9468.16,5644.21
1/25/2025 5:00:00 PM,1/25/2025 12:00:00 PM,1/25/2025 6:00:00 PM,1/25/2025 1:00:00 PM,71.97,6.90,100836.24800,3027.93180,366.40794,215.22279,200.80845,29140.44,4654.31
1/25/2025 4:00:00 PM,1/25/2025 11:00:00 AM,1/25/2025 5:00:00 PM,1/25/2025 12:00:00 PM,39.47,1.44,104254.96100,2129.19134,369.13790,216.72875,203.07867,16569.53,930.57
1/25/2025 3:00:00 PM,1/25/2025 10:00:00 AM,1/25/2025 4:00:00 PM,1/25/2025 11:00:00 AM,50.59,1.92,108255.48500,4161.91882,392.13116,259.71641,187.30754,22623.33,4072.40
1/25/2025 2:00:00 PM,1/25/2025 9:00:00 AM,1/25/2025 3:00:00 PM,1/25/2025 10:00:00 AM,38.90,0.00,112876.55300,12060.81502,408.83243,296.08465,172.14764,18204.47,0.00
1/25/2025 1:00:00 PM,1/25/2025 8:00:00 AM,1/25/2025 2:00:00 PM,1/25/2025 9:00:00 AM,86.39,1.41,117093.56100,2362.77546,524.91884,357.24559,244.70836,52719.45,2674.02
1/25/2025 12:00:00 PM,1/25/2025 7:00:00 AM,1/25/2025 1:00:00 PM,1/25/2025 8:00:00 AM,185.50,2.41,117122.64700,36301.92481,543.26245,337.08134,278.68098,114532.43,3230.22
1/25/2025 11:00:00 AM,1/25/2025 6:00:00 AM,1/25/2025 12:00:00 PM,1/25/2025 7:00:00 AM,62.76,4.69,114114.69900,10138.32196,640.55333,193.34404,448.63220,40397.05,6945.13
1/25/2025 10:00:00 AM,1/25/2025 5:00:00 AM,1/25/2025 11:00:00 AM,1/25/2025 6:00:00 AM,154.93,1.28,110900.61600,36378.73509,598.24238,202.50903,445.08849,99910.73,2446.39
1/25/2025 9:00:00 AM,1/25/2025 4:00:00 AM,1/25/2025 10:00:00 AM,1/25/2025 5:00:00 AM,96.61,4.56,108512.83700,21506.08904,555.73164,201.81392,401.76263,58777.11,6832.25
1/25/2025 8:00:00 AM,1/25/2025 3:00:00 AM,1/25/2025 9:00:00 AM,1/25/2025 4:00:00 AM,29.30,0.92,107101.33100,2802.93951,410.42162,197.78113,247.96046,12862.12,927.51
1/25/2025 7:00:00 AM,1/25/2025 2:00:00 AM,1/25/2025 8:00:00 AM,1/25/2025 3:00:00 AM,61.46,6.08,106874.45600,5450.30834,401.17016,198.60005,236.16748,26978.50,5036.62
1/25/2025 6:00:00 AM,1/25/2025 1:00:00 AM,1/25/2025 7:00:00 AM,1/25/2025 2:00:00 AM,58.84,1.07,107168.25900,522.57939,399.72442,179.32654,248.53060,25187.66,800.09
1/25/2025 5:00:00 AM,1/25/2025 12:00:00 AM,1/25/2025 6:00:00 AM,1/25/2025 1:00:00 AM,42.97,2.48,108117.86600,560.67455,412.37069,191.01949,253.80159,19006.20,3181.57
1/25/2025 4:00:00 AM,1/24/2025 11:00:00 PM,1/25/2025 5:00:00 AM,1/25/2025 12:00:00 AM,69.93,2.91,110108.32400,9455.07880,576.11151,257.49396,377.75272,45046.73,5431.86
1/25/2025 3:00:00 AM,1/24/2025 10:00:00 PM,1/25/2025 4:00:00 AM,1/24/2025 11:00:00 PM,70.13,4.72,112839.87100,4012.29419,545.30392,252.71128,367.59262,43724.88,6936.73
1/25/2025 2:00:00 AM,1/24/2025 9:00:00 PM,1/25/2025 3:00:00 AM,1/24/2025 10:00:00 PM,70.89,5.15,115547.79800,987.45388,618.39188,180.72534,437.66653,43727.61,5928.95
1/25/2025 1:00:00 AM,1/24/2025 8:00:00 PM,1/25/2025 2:00:00 AM,1/24/2025 9:00:00 PM,76.38,4.13,116837.39000,5927.15891,539.95552,275.12429,332.63345,44857.77,6690.92
1/25/2025 12:00:00 AM,1/24/2025 7:00:00 PM,1/25/2025 1:00:00 AM,1/24/2025 8:00:00 PM,43.86,4.58,117556.46900,1177.51203,627.03422,278.96411,325.91089,26433.53,6672.16
1/24/2025 11:00:00 PM,1/24/2025 6:00:00 PM,1/25/2025 12:00:00 AM,1/24/2025 7:00:00 PM,21.03,1.40,117806.29800,858.24395,647.90377,302.07592,326.73905,13134.40,7878.71
1/24/2025 10:00:00 PM,1/24/2025 5:00:00 PM,1/24/2025 11:00:00 PM,1/24/2025 6:00:00 PM,21.99,1.61,115340.20800,775.81228,649.38896,220.57840,409.05437,13806.47,1851.92
1/24/2025 9:00:00 PM,1/24/2025 4:00:00 PM,1/24/2025 10:00:00 PM,1/24/2025 5:00:00 PM,54.83,3.98,110900.39000,5973.69261,538.61165,267.96644,333.48521,33119.48,6046.95
1/24/2025 8:00:00 PM,1/24/2025 3:00:00 PM,1/24/2025 9:00:00 PM,1/24/2025 4:00:00 PM,87.01,1.53,108308.08200,13597.56585,381.20700,257.51211,175.70668,34862.38,1269.73
1/24/2025 7:00:00 PM,1/24/2025 2:00:00 PM,1/24/2025 8:00:00 PM,1/24/2025 3:00:00 PM,34.33,5.02,107693.46600,1765.64268,398.86701,264.89278,187.82600,15554.52,10059.62
1/24/2025 6:00:00 PM,1/24/2025 1:00:00 PM,1/24/2025 7:00:00 PM,1/24/2025 2:00:00 PM,23.25,3.53,108303.96200,1928.58041,366.13136,246.31502,165.74723,9442.72,2859.19
1/24/2025 5:00:00 PM,1/24/2025 12:00:00 PM,1/24/2025 6:00:00 PM,1/24/2025 1:00:00 PM,87.33,1.60,109490.54400,1011.36013,367.88090,250.37220,166.09354,37652.44,1697.22
1/24/2025 4:00:00 PM,1/24/2025 11:00:00 AM,1/24/2025 5:00:00 PM,1/24/2025 12:00:00 PM,96.03,5.23,111887.21400,141.92044,361.55390,258.71647,151.11144,38391.64,4838.92
1/24/2025 3:00:00 PM,1/24/2025 10:00:00 AM,1/24/2025 4:00:00 PM,1/24/2025 11:00:00 AM,35.80,0.95,115732.03200,2.76784,352.25245,262.14924,138.60166,14421.86,765.68
1/24/2025 2:00:00 PM,1/24/2025 9:00:00 AM,1/24/2025 3:00:00 PM,1/24/2025 10:00:00 AM,37.75,0.00,120973.73200,1821.64512,354.46056,290.35278,117.45912,14881.37,0.00
1/24/2025 1:00:00 PM,1/24/2025 8:00:00 AM,1/24/2025 2:00:00 PM,1/24/2025 9:00:00 AM,164.99,4.58,125755.67000,5604.31120,575.52439,277.67028,299.52891,99835.07,8174.50
1/24/2025 12:00:00 PM,1/24/2025 7:00:00 AM,1/24/2025 1:00:00 PM,1/24/2025 8:00:00 AM,135.47,0.00,126303.31200,5817.78692,592.76858,297.22901,297.51464,79638.75,0.00
1/24/2025 11:00:00 AM,1/24/2025 6:00:00 AM,1/24/2025 12:00:00 PM,1/24/2025 7:00:00 AM,206.71,0.00,121793.25600,20463.83074,557.77850,289.53318,317.06730,123763.22,0.00
1/24/2025 10:00:00 AM,1/24/2025 5:00:00 AM,1/24/2025 11:00:00 AM,1/24/2025 6:00:00 AM,73.01,4.48,115313.31600,9163.89017,544.15711,249.31325,350.11469,43859.20,9313.01
1/24/2025 9:00:00 AM,1/24/2025 4:00:00 AM,1/24/2025 10:00:00 AM,1/24/2025 5:00:00 AM,130.51,3.99,111090.73800,504.91814,531.46047,252.09032,355.87999,79296.55,7200.67
1/24/2025 8:00:00 AM,1/24/2025 3:00:00 AM,1/24/2025 9:00:00 AM,1/24/2025 4:00:00 AM,62.02,0.00,109077.10600,70.60456,365.56626,226.70755,198.63787,26289.93,0.00
1/24/2025 7:00:00 AM,1/24/2025 2:00:00 AM,1/24/2025 8:00:00 AM,1/24/2025 3:00:00 AM,149.26,4.39,108365.90300,1236.02598,365.69357,233.88950,183.77175,62794.51,4553.65
1/24/2025 6:00:00 AM,1/24/2025 1:00:00 AM,1/24/2025 7:00:00 AM,1/24/2025 2:00:00 AM,229.10,4.75,108581.23200,26186.15629,383.39606,236.48233,205.54339,101602.38,5084.40
1/24/2025 5:00:00 AM,1/24/2025 12:00:00 AM,1/24/2025 6:00:00 AM,1/24/2025 1:00:00 AM,328.14,5.34,109685.91600,38074.92488,381.09436,235.20566,202.33695,145461.64,5784.29
1/24/2025 4:00:00 AM,1/23/2025 11:00:00 PM,1/24/2025 5:00:00 AM,1/24/2025 12:00:00 AM,124.46,4.66,112030.95400,1636.59234,615.09796,170.65903,446.38759,77705.46,5816.73
1/24/2025 3:00:00 AM,1/23/2025 10:00:00 PM,1/24/2025 4:00:00 AM,1/23/2025 11:00:00 PM,124.34,4.42,115707.94400,6270.85283,624.96757,171.47883,447.39713,76955.10,8742.03
1/24/2025 2:00:00 AM,1/23/2025 9:00:00 PM,1/24/2025 3:00:00 AM,1/23/2025 10:00:00 PM,205.96,3.98,119567.01100,13939.72673,620.68893,172.34851,450.08103,129182.77,6817.80
1/24/2025 1:00:00 AM,1/23/2025 8:00:00 PM,1/24/2025 2:00:00 AM,1/23/2025 9:00:00 PM,125.78,1.29,122078.21900,1263.09993,603.29636,251.63994,353.57813,75314.89,1766.28
1/24/2025 12:00:00 AM,1/23/2025 7:00:00 PM,1/24/2025 1:00:00 AM,1/23/2025 8:00:00 PM,66.38,2.57,123227.86700,573.37580,618.19681,290.61414,323.69168,40869.93,4249.72
1/23/2025 11:00:00 PM,1/23/2025 6:00:00 PM,1/24/2025 12:00:00 AM,1/23/2025 7:00:00 PM,69.63,1.63,123549.82600,0.06303,630.76976,324.10504,308.64207,44251.18,2479.38
1/23/2025 10:00:00 PM,1/23/2025 5:00:00 PM,1/23/2025 11:00:00 PM,1/23/2025 6:00:00 PM,117.25,6.39,120832.11600,22079.12461,599.20696,228.55417,372.60253,71160.49,7808.40
1/23/2025 9:00:00 PM,1/23/2025 4:00:00 PM,1/23/2025 10:00:00 PM,1/23/2025 5:00:00 PM,83.00,2.97,115986.10500,12353.52122,615.21775,198.95294,416.26480,50803.62,4052.37
1/23/2025 8:00:00 PM,1/23/2025 3:00:00 PM,1/23/2025 9:00:00 PM,1/23/2025 4:00:00 PM,143.37,5.36,113886.42400,22829.33220,629.45860,182.17653,447.28207,92137.39,7122.53
1/23/2025 7:00:00 PM,1/23/2025 2:00:00 PM,1/23/2025 8:00:00 PM,1/23/2025 3:00:00 PM,35.30,4.84,114212.47100,2518.23186,598.37671,156.80188,441.57482,21088.33,7979.45
1/23/2025 6:00:00 PM,1/23/2025 1:00:00 PM,1/23/2025 7:00:00 PM,1/23/2025 2:00:00 PM,68.06,5.57,116065.91400,1603.05752,595.29158,149.66976,445.62182,40722.54,6277.44
1/23/2025 5:00:00 PM,1/23/2025 12:00:00 PM,1/23/2025 6:00:00 PM,1/23/2025 1:00:00 PM,127.19,8.07,118635.62200,9842.72701,604.62275,150.22957,454.39316,77131.18,6693.34
1/23/2025 4:00:00 PM,1/23/2025 11:00:00 AM,1/23/2025 5:00:00 PM,1/23/2025 12:00:00 PM,91.19,5.36,122005.35600,15415.95405,612.79791,173.42929,439.36861,55414.63,5720.87
1/23/2025 3:00:00 PM,1/23/2025 10:00:00 AM,1/23/2025 4:00:00 PM,1/23/2025 11:00:00 AM,132.54,9.13,126227.34700,57003.51091,539.41443,198.84171,342.47873,73137.20,32359.29
1/23/2025 2:00:00 PM,1/23/2025 9:00:00 AM,1/23/2025 3:00:00 PM,1/23/2025 10:00:00 AM,45.19,4.89,130752.19700,4240.64681,581.27516,244.97955,337.93905,26230.50,3881.47
1/23/2025 1:00:00 PM,1/23/2025 8:00:00 AM,1/23/2025 2:00:00 PM,1/23/2025 9:00:00 AM,124.39,2.58,134761.27900,7071.44581,575.49264,279.49022,295.14641,71755.72,3196.21
1/23/2025 12:00:00 PM,1/23/2025 7:00:00 AM,1/23/2025 1:00:00 PM,1/23/2025 8:00:00 AM,262.55,4.55,135349.86100,15430.11723,602.76888,287.19455,314.93943,160527.20,6190.07
1/23/2025 11:00:00 AM,1/23/2025 6:00:00 AM,1/23/2025 12:00:00 PM,1/23/2025 7:00:00 AM,551.98,4.96,130968.47000,18358.08663,512.61134,348.00953,250.12340,328346.99,5096.41
1/23/2025 10:00:00 AM,1/23/2025 5:00:00 AM,1/23/2025 11:00:00 AM,1/23/2025 6:00:00 AM,85.80,3.80,124612.90400,13647.20645,546.94328,308.70114,329.89019,55906.22,5966.12
1/23/2025 9:00:00 AM,1/23/2025 4:00:00 AM,1/23/2025 10:00:00 AM,1/23/2025 5:00:00 AM,217.32,6.04,120312.66800,16765.83919,614.40649,171.78560,442.62088,129759.11,7089.79
1/23/2025 8:00:00 AM,1/23/2025 3:00:00 AM,1/23/2025 9:00:00 AM,1/23/2025 4:00:00 AM,357.57,5.27,118413.14400,926.11373,630.78630,174.69150,456.09478,227203.24,7808.65
1/23/2025 7:00:00 AM,1/23/2025 2:00:00 AM,1/23/2025 8:00:00 AM,1/23/2025 3:00:00 AM,494.38,7.86,117849.38800,54974.26273,651.32121,161.83876,489.48244,322003.95,15250.32
1/23/2025 6:00:00 AM,1/23/2025 1:00:00 AM,1/23/2025 7:00:00 AM,1/23/2025 2:00:00 AM,502.82,8.12,117926.91300,57029.65224,638.28467,161.56272,476.72193,323816.55,13576.21
1/23/2025 5:00:00 AM,1/23/2025 12:00:00 AM,1/23/2025 6:00:00 AM,1/23/2025 1:00:00 AM,134.69,1.46,118946.53700,4355.52798,572.73188,162.13989,410.59197,77780.99,1712.49
1/23/2025 4:00:00 AM,1/22/2025 11:00:00 PM,1/23/2025 5:00:00 AM,1/23/2025 12:00:00 AM,122.91,11.02,121224.17100,22930.51633,613.69140,227.13582,389.70947,75121.07,17623.47
1/23/2025 3:00:00 AM,1/22/2025 10:00:00 PM,1/23/2025 4:00:00 AM,1/22/2025 11:00:00 PM,299.11,20.81,124904.59600,16716.88814,610.44543,224.31205,386.13337,182400.09,25259.69
1/23/2025 2:00:00 AM,1/22/2025 9:00:00 PM,1/23/2025 3:00:00 AM,1/22/2025 10:00:00 PM,328.40,9.60,129108.52600,3306.28326,572.89133,224.67349,347.54346,188988.30,12417.38
1/23/2025 1:00:00 AM,1/22/2025 8:00:00 PM,1/23/2025 2:00:00 AM,1/22/2025 9:00:00 PM,347.87,8.91,131482.01600,753.63448,636.07361,285.97265,349.45581,219266.20,11839.40
1/23/2025 12:00:00 AM,1/22/2025 7:00:00 PM,1/23/2025 1:00:00 AM,1/22/2025 8:00:00 PM,185.58,3.96,132526.39000,888.23192,622.45356,308.53975,315.38653,116430.82,5893.39
1/22/2025 11:00:00 PM,1/22/2025 6:00:00 PM,1/23/2025 12:00:00 AM,1/22/2025 7:00:00 PM,141.49,4.58,132610.38800,2603.32124,634.56289,313.43806,323.31953,88635.15,6678.73
1/22/2025 10:00:00 PM,1/22/2025 5:00:00 PM,1/22/2025 11:00:00 PM,1/22/2025 6:00:00 PM,121.59,8.56,129564.60800,15170.38742,562.22781,226.62215,337.94695,68794.65,10726.17
1/22/2025 9:00:00 PM,1/22/2025 4:00:00 PM,1/22/2025 10:00:00 PM,1/22/2025 5:00:00 PM,121.00,2.18,124198.69000,15947.69345,621.54368,200.87340,420.67028,75364.54,2836.79
1/22/2025 8:00:00 PM,1/22/2025 3:00:00 PM,1/22/2025 9:00:00 PM,1/22/2025 4:00:00 PM,56.04,2.76,121030.64100,15499.62307,627.13731,177.23308,449.90423,34954.36,3322.31
1/22/2025 7:00:00 PM,1/22/2025 2:00:00 PM,1/22/2025 8:00:00 PM,1/22/2025 3:00:00 PM,96.94,1.70,121187.94200,14678.32533,649.67069,175.62934,474.04134,62864.15,2469.24
1/22/2025 6:00:00 PM,1/22/2025 1:00:00 PM,1/22/2025 7:00:00 PM,1/22/2025 2:00:00 PM,69.14,23.25,123378.16300,6267.29950,626.88291,174.24499,452.63791,44266.40,30436.11
1/22/2025 5:00:00 PM,1/22/2025 12:00:00 PM,1/22/2025 6:00:00 PM,1/22/2025 1:00:00 PM,113.30,20.51,126361.68400,6924.87763,639.24133,144.34039,494.90092,72575.35,22289.52
1/22/2025 4:00:00 PM,1/22/2025 11:00:00 AM,1/22/2025 5:00:00 PM,1/22/2025 12:00:00 PM,161.00,11.41,129700.27100,12090.19148,571.29086,138.77866,432.51218,92449.04,9418.08
1/22/2025 3:00:00 PM,1/22/2025 10:00:00 AM,1/22/2025 4:00:00 PM,1/22/2025 11:00:00 AM,120.95,21.86,133771.62000,11914.25784,589.91391,184.55120,405.36269,71041.68,25831.23
1/22/2025 2:00:00 PM,1/22/2025 9:00:00 AM,1/22/2025 3:00:00 PM,1/22/2025 10:00:00 AM,107.09,1.45,137752.39800,18757.00000,621.79355,207.84264,415.92881,66272.76,3434.82
1/22/2025 1:00:00 PM,1/22/2025 8:00:00 AM,1/22/2025 2:00:00 PM,1/22/2025 9:00:00 AM,301.73,1.30,140043.24600,3278.90017,650.58364,308.73258,347.11637,197020.72,2460.87
1/22/2025 12:00:00 PM,1/22/2025 7:00:00 AM,1/22/2025 1:00:00 PM,1/22/2025 8:00:00 AM,268.08,2.06,138768.27900,9747.66097,609.52412,300.74973,313.35063,169254.13,1915.11
1/22/2025 11:00:00 AM,1/22/2025 6:00:00 AM,1/22/2025 12:00:00 PM,1/22/2025 7:00:00 AM,114.63,2.74,133989.96200,6630.56345,608.11883,220.60455,395.90787,70718.09,5633.37
1/22/2025 10:00:00 AM,1/22/2025 5:00:00 AM,1/22/2025 11:00:00 AM,1/22/2025 6:00:00 AM,183.06,0.00,128109.52600,7471.69618,646.37709,162.60159,475.15610,115915.89,0.00
1/22/2025 9:00:00 AM,1/22/2025 4:00:00 AM,1/22/2025 10:00:00 AM,1/22/2025 5:00:00 AM,90.61,4.64,123832.09300,30364.12535,635.98331,173.25114,453.06937,56934.94,7659.74
1/22/2025 8:00:00 AM,1/22/2025 3:00:00 AM,1/22/2025 9:00:00 AM,1/22/2025 4:00:00 AM,152.77,1.41,121877.12500,6151.40406,646.00201,169.79059,466.63959,97392.23,2114.05
1/22/2025 7:00:00 AM,1/22/2025 2:00:00 AM,1/22/2025 8:00:00 AM,1/22/2025 3:00:00 AM,333.53,2.65,121045.62700,46274.07700,614.91251,170.93503,442.23623,203177.36,4147.80
1/22/2025 6:00:00 AM,1/22/2025 1:00:00 AM,1/22/2025 7:00:00 AM,1/22/2025 2:00:00 AM,148.44,1.62,120983.76200,3777.60112,564.35176,172.70797,400.55874,85076.98,1870.38
1/22/2025 5:00:00 AM,1/22/2025 12:00:00 AM,1/22/2025 6:00:00 AM,1/22/2025 1:00:00 AM,295.39,20.02,122040.71000,13654.02552,600.53273,174.96294,435.21307,180516.15,23582.89
1/22/2025 4:00:00 AM,1/21/2025 11:00:00 PM,1/22/2025 5:00:00 AM,1/22/2025 12:00:00 AM,190.14,1.93,123513.02200,5110.23482,610.69505,186.19281,433.45202,117772.67,2622.92
1/22/2025 3:00:00 AM,1/21/2025 10:00:00 PM,1/22/2025 4:00:00 AM,1/21/2025 11:00:00 PM,319.04,0.53,126837.34500,4708.33982,573.37581,189.07479,393.88549,185165.49,637.88
1/22/2025 2:00:00 AM,1/21/2025 9:00:00 PM,1/22/2025 3:00:00 AM,1/21/2025 10:00:00 PM,135.85,16.25,130669.58000,9334.29775,624.13089,187.31422,444.86420,85712.45,25728.73
1/22/2025 1:00:00 AM,1/21/2025 8:00:00 PM,1/22/2025 2:00:00 AM,1/21/2025 9:00:00 PM,70.97,1.11,133171.84800,1522.73978,638.95126,305.95504,340.42181,45886.55,1523.63
1/22/2025 12:00:00 AM,1/21/2025 7:00:00 PM,1/22/2025 1:00:00 AM,1/21/2025 8:00:00 PM,98.56,15.29,134397.17600,2823.81097,634.80280,338.60098,304.96529,63419.70,41881.60
1/21/2025 11:00:00 PM,1/21/2025 6:00:00 PM,1/22/2025 12:00:00 AM,1/21/2025 7:00:00 PM,72.94,17.35,135099.93300,8138.62568,625.82489,329.10972,305.32610,46404.90,23338.30
1/21/2025 10:00:00 PM,1/21/2025 5:00:00 PM,1/21/2025 11:00:00 PM,1/21/2025 6:00:00 PM,212.62,3.86,133260.20200,29520.25788,624.55244,247.07366,387.14393,135499.35,5818.04
1/21/2025 9:00:00 PM,1/21/2025 4:00:00 PM,1/21/2025 10:00:00 PM,1/21/2025 5:00:00 PM,99.83,3.45,128640.67800,39372.75041,647.33688,253.84559,402.27800,65274.98,4289.51
1/21/2025 8:00:00 PM,1/21/2025 3:00:00 PM,1/21/2025 9:00:00 PM,1/21/2025 4:00:00 PM,132.17,1.68,126418.71100,1314.48785,617.24590,232.93216,392.81685,82126.68,2370.54
1/21/2025 7:00:00 PM,1/21/2025 2:00:00 PM,1/21/2025 8:00:00 PM,1/21/2025 3:00:00 PM,258.12,3.04,125925.46800,34831.56340,618.00325,231.84460,394.28745,160447.33,3416.71
1/21/2025 6:00:00 PM,1/21/2025 1:00:00 PM,1/21/2025 7:00:00 PM,1/21/2025 2:00:00 PM,157.20,1.44,126209.52100,26126.26005,617.98527,237.43426,394.05601,99316.64,1830.46
1/21/2025 5:00:00 PM,1/21/2025 12:00:00 PM,1/21/2025 6:00:00 PM,1/21/2025 1:00:00 PM,201.81,17.85,127095.09500,16236.17874,589.36292,230.28723,377.79576,122271.15,29168.08
1/21/2025 4:00:00 PM,1/21/2025 11:00:00 AM,1/21/2025 5:00:00 PM,1/21/2025 12:00:00 PM,196.41,14.03,128377.43400,21807.87969,620.16253,229.09704,410.48696,124640.61,20171.14
1/21/2025 3:00:00 PM,1/21/2025 10:00:00 AM,1/21/2025 4:00:00 PM,1/21/2025 11:00:00 AM,484.20,11.16,130874.12400,34467.22189,594.91906,244.63285,368.02618,293061.45,16445.51
